18,1307023502,34.86369,136.47375,4,5,5,100,25,25,93,8,270,207.8209791845086,233.50770451198213,255.751939616
19,1026225318,34.70171,135.52875,1,14,17,100,28,28,100,16,1026,23.66246808753727,7.3569280363413,217.381675341
20,873088081,37.43223,140.38875,2,2,2,100,24,24,85,10,236,67.29329457714798,188.32140824409103,239.176455571
21,224471714,34.95625,135.77625,1,20,20,100,14,14,32,4,52,263.6535148334493,145.1987219532372,132.666764121
22,2345655476,35.81243,139.80375,1,1,57,100,17,17,98,6,306,14.907156809495325,6.812895487972922,159.43402696
23,2606531006,34.67857,134.98875,1,6,46,100,25,25,97,13,749,14.808030931369444,8.497523716847356,245.956823299
24,1641143118,36.04383,136.22625,37,101,101,100,25,25,80,8,156,533.5236265566621,301.20075957524415,264.45257425
25,435800611,36.43721,139.35375,1,101,101,100,13,13,95,6,292,41.09977858752525,16.36056125585888,123.2751868
26,452037373,34.95625,135.77625,1,1,9,100,12,12,70,4,144,134.52623465804885,303.6326130665904,117.428175244
27,1259896836,36.13639,139.62375,1,1,101,100,31,31,97,18,794,9.864170741313576,5.992513069742499,293.508142648
28,268576503,35.62731,138.52125,4,100,101,100,49,24,100,9,414,224.8017361160674,141.6603795851372,245.302790006
29,443653120,35.62731,139.30875,2,101,101,100,7,7,3,3,5,117.49681391950745,220.87640764177522,58.074186776
30,151899392,35.69673,140.65875,1,101,101,100,47,31,97,14,855,86.06959593655014,16.84103801241697,289.734944111
31,1963111747,34.63229,133.90875,1,1,1,100,20,20,95,12,483,6.642332333659444,4.712108292110103,150.054709674
32,113604371,34.70171,136.49625,1,101,101,100,35,35,100,12,699,83.6004429794372,76.23712921881491,312.165039763
33,1922912161,34.60915,135.52875,1,4,14,100,23,23,99,15,900,19.9665837304521,15.291878031818477,193.208416045
34,1659336752,36.32151,139.46625,1,101,101,100,20,20,92,6,314,224.7425056224698,189.4243753080886,181.501390935
35,520270980,35.71987,139.55625,2,11,101,100,11,11,92,4,146,102.76402615189235,77.98196868205947,92.742830226
36,1287956666,34.97939,132.19875,1,2,101,100,42,42,98,18,784,14.201058431349537,17.624825301877216,332.469920413
37,149567845,35.58103,139.66875,1,4,72,100,19,19,100,11,583,14.195067813856554,3.5798100000425013,163.542985485
38,196477184,34.77113,135.50625,33,38,48,100,47,47,98,10,504,518.0347403616337,193.1555401390104,375.97785883
39,772643624,35.67359,139.69125,10,10,29,100,12,12,51,4,61,821.9236676302602,538.3548327716048,109.120226856
40,1384968312,33.47529,130.53375,1,12,50,100,25,25,99,11,548,37.47986219707546,28.177461557384035,220.668676758
41,512645352,33.56785,130.35375,7,15,81,100,16,16,91,3,164,628.1797275979401,337.5132980032181,135.39723065
42,1279375561,43.12467,141.28875,1,1,4,100,96,96,100,52,1290,4.37054914481858,3.026968572570574,941.038062267
43,567364315,35.58103,139.57875,1,1,4,100,16,16,90,7,312,5.463774596974891,3.8342235954884956,119.274993556
44,951290221,32.82737,130.80375,1,2,101,100,24,24,97,12,474,6.549293536669639,4.87718680294709,199.336668117
45,1399522368,33.63727,130.66875,1,8,101,100,62,62,100,23,1252,21.385601632500943,8.688333305988262,612.784451413
46,984012882,35.69673,139.91625,1,1,41,100,19,19,99,8,475,21.581566505780238,20.254991700586835,131.255133008
47,512793926,34.40089,135.30375,1,26,69,100,18,18,95,4,241,44.959132473809696,7.384853456532496,166.926269228
48,144580080,34.72485,135.50625,36,48,74,100,45,45,94,19,1039,396.59637576621384,16.278602389976957,342.487644552
49,523276726,35.65045,139.28625,1,1,28,100,16,16,99,8,480,43.03253423363979,18.97206676793115,143.436991964
50,1701009932,26.27875,127.74375,2,3,30,100,23,23,97,7,319,88.05427501696364,231.33499330923937,189.912240341
51,350800915,35.67359,139.87125,1,4,24,100,55,55,100,13,662,181.94293096297713,317.4208910438566,382.683539345
52,255741633,34.72485,135.50625,32,43,43,100,54,54,100,14,661,421.73952570909387,84.2329911759683,441.86673326
53,129728570,35.95127,139.69125,1,36,90,100,51,51,100,11,590,48.45742529003416,20.803022389842738,384.411160298
54,251939849,34.72485,135.52875,1,1,47,100,19,19,99,10,644,69.25999095741892,185.03740794334837,137.603311931
55,1060409904,42.96269,144.10125,1,17,101,100,48,48,100,16,742,77.63675097965093,136.73659373426216,396.210011896
56,837864090,39.72309,140.14125,1,1,1,100,60,60,57,11,183,470.41394373163047,348.4681121581109,495.466311466
57,2816926939,31.60095,130.98375,10,101,101,100,20,20,69,4,84,641.9992169202118,405.3720806966309,166.735096035
58,259466613,39.19087,140.47875,1,12,101,100,50,50,100,15,640,300.3624739245146,256.7076182250368,469.149810001
59,276110231,35.11823,136.99125,3,4,75,100,39,39,83,8,112,46.70326990154538,65.5876013261302,291.958703719
60,856074308,33.66041,130.44375,1,1,3,100,18,18,97,10,401,36.673273762058756,91.91503054029471,141.994912809
61,161251058,35.81243,139.57875,1,16,78,100,49,49,100,21,1335,22.829127137659505,2.0372081453948656,390.322978022
62,2540906778,35.71987,140.09625,1,1,1,100,17,17,100,6,451,76.82083128162938,134.72462020760375,131.131035187
63,469106036,34.51659,135.79875,1,2,19,100,21,21,95,8,502,92.48897776220493,101.84025365998981,172.48773065
64,802210597,38.14957,140.88375,1,1,4,100,63,63,100,33,1511,4.636240249747742,4.841201279025877,494.04533311
65,217641481,38.26527,140.88375,1,29,57,100,20,20,100,10,441,65.58327938490702,102.41621215692984,152.546174506
66,1180813808,34.77113,135.50625,1,3,39,100,22,22,99,5,283,39.07786195278652,73.7980870920346,161.452192864
67,861654374,35.88185,139.80375,1,1,25,100,19,19,100,15,814,7.83372040688436,4.519892347656092,142.455076148
68,2379973542,35.58103,139.53375,1,2,20,100,11,11,100,9,684,41.71654316425912,102.23019805803067,75.760671795
69,1173665124,34.58601,133.75125,1,1,23,100,23,23,100,15,870,6.299344526957846,5.836150235727045,163.361992593
70,1255053265,34.63229,135.59625,1,3,32,100,13,13,99,8,533,64.05124567277754,58.250474917183915,107.51412868
71,1542791966,35.69673,139.73625,1,2,24,100,19,19,88,5,236,7.931309839743475,4.817124729109063,140.172015963
72,245707019,33.66041,130.44375,3,3,6,100,26,26,100,9,444,117.095289256227,215.49957197886673,186.751273008
73,233564475,35.60417,139.73625,1,1,9,100,56,46,100,20,1271,4.987565938638844,3.731608416142294,351.868990277
74,463781570,34.74799,135.37125,8,10,101,100,6,6,14,1,14,282.7579103665366,134.8072618217687,45.586313207
75,1727478990,34.77113,134.83125,1,1,101,100,33,33,100,20,1137,15.729516830798275,14.538406803072643,266.810427869
76,1288480148,34.77113,135.55125,1,3,45,100,21,21,98,8,592,14.892946536580732,7.080563558231942,165.39486468
77,1640696234,34.70171,135.50625,2,3,21,100,96,96,100,20,1380,76.96158439288796,143.9147393569017,704.346682215
78,267630739,35.65045,139.91625,1,2,39,100,46,46,100,15,974,9.403855084216676,4.610716138618934,328.416142114
79,2261387623,35.81243,139.80375,1,1,101,100,40,40,100,15,931,5.737347766905817,2.0928722163598388,253.24218309
80,165376026,34.74799,135.52875,1,2,26,100,49,46,100,18,1049,17.19312266205381,13.98194666772816,359.235153522
81,1307503608,33.66041,130.44375,1,1,6,100,55,55,99,19,942,7.301331172375335,5.758644619670837,419.283809736
82,2352734053,33.79925,132.71625,1,1,8,100,23,23,94,9,302,7.920404967110204,11.922845537021296,175.653770596
83,14486937,35.67359,139.75875,1,1,2,100,50,50,99,24,1430,4.265008119379898,2.111847974561845,331.973826335
84,2400955056,34.63229,135.50625,1,1,2,100,21,21,88,8,307,8.081998114406002,11.028066294994105,153.85700202
85,2283394298,35.74301,139.60125,1,1,15,100,42,42,100,31,2584,7.6984108917187255,2.931921476001491,258.488378742
86,12740302,43.07839,141.33375,1,2,12,100,58,58,95,17,475,15.228615178966809,16.23802725661241,444.498316476
87,209962510,32.78109,129.88125,1,1,101,100,94,94,100,22,1291,222.9214892829214,369.9104516667787,766.166929896
88,176022564,35.71987,139.87125,1,1,101,100,15,15,96,4,174,34.95055079736553,33.16533434045673,109.202286402
89,798207258,34.77113,135.48375,1,3,21,100,33,33,100,17,894,92.55280241992399,85.28306267192474,246.301164287
90,719204274,40.46357,141.40125,1,4,101,100,18,18,90,6,256,38.105735188238484,27.976080229366588,133.741530719
91,2546941431,36.57605,139.91625,1,101,101,100,5,5,25,2,28,363.98657420255347,229.85980113586385,39.303522766
92,2316697752,34.26205,135.30375,1,101,101,100,20,20,54,7,237,73.47951526742249,48.12694200391031,155.876610515
93,2392406869,34.49345,133.39125,50,101,101,100,19,19,94,9,332,364.6997255500452,172.52458663331225,135.914221703
94,871351716,38.91319,141.10875,1,30,36,100,27,27,98,9,470,92.32519787739301,17.32884743159162,201.281510284
95,1404130836,34.63229,135.50625,1,3,58,100,38,38,100,20,1426,14.050766860933546,7.471175398030126,271.617958404
96,65295947,34.70171,135.59625,1,1,14,100,91,91,100,25,1691,9.104520156226512,6.376442559414903,699.164544545
97,433470098,34.65543,135.55125,1,1,18,100,24,24,100,11,579,83.23800541971052,146.11470418362907,169.858023845
98,155468229,35.95127,136.18125,1,101,101,100,17,17,71,6,185,230.93047674392315,114.48254230160558,128.502054774
99,1291605985,33.19761,129.72375,21,21,44,100,28,28,96,9,330,1007.1195867723827,165.42574402480858,205.460834296
100,1251592742,34.47031,135.57375,1,3,6,100,21,21,100,11,538,26.649969341441295,32.401719957509755,132.968705887
101,774936086,34.97939,138.49875,1,5,13,100,30,30,99,10,655,55.488868947473534,57.693968368577195,237.811841077
102,1366040508,34.77113,134.85375,1,9,101,100,38,38,100,21,1440,33.36651986633454,23.665701262203203,289.273390352
103,574540447,35.69673,139.69125,1,1,38,100,22,22,92,6,294,22.137065597819706,46.20302868664272,175.529802295
104,1171111957,42.45361,141.17625,1,1,28,100,27,27,99,9,380,66.98407425832075,67.02246525948696,206.467800167
105,2213829625,40.53299,141.55875,1,4,10,100,23,23,90,8,326,32.651908435156926,39.69421643268006,177.634876135
106,365448337,34.79427,134.58375,1,8,101,100,21,21,97,8,329,50.307100796604985,46.17167599273756,144.60603652
107,710931217,34.95625,135.77625,1,101,101,100,12,12,59,5,124,133.0315748424684,75.88063543957186,89.300997721
108,1605418202,35.41905,139.64625,1,6,58,100,12,12,99,8,480,25.39808219543143,12.85845429787984,75.94179666
109,20663187,35.90499,139.62375,1,17,82,100,29,29,98,6,319,45.44360995374346,46.26725922044719,194.121987027
110,1484035946,35.90499,139.42125,2,12,36,100,15,15,72,4,109,161.8720399263046,153.24839037014752,89.841444094
111,508832496,34.67857,135.16875,17,84,93,100,18,18,98,6,420,382.06879924328445,70.76235997295876,122.849488127
112,1394633004,35.90499,139.80375,1,8,101,100,24,24,98,10,505,22.79570403197685,8.374084101410011,170.175185305
113,1410301848,34.70171,135.57375,1,1,30,100,16,16,99,7,341,66.89906340297253,134.5654319135619,94.055995573
114,2418839430,36.29837,140.43375,7,101,101,100,7,7,9,1,9,314.3865903190043,259.1470742473606,47.605083939
115,128772270,34.60915,133.99875,1,10,101,100,41,41,100,15,883,91.05674869935636,100.01916118187438,294.186147843
116,876678169,34.47031,135.46125,1,1,2,100,25,25,98,14,746,5.060417797030885,2.944836614694345,176.212155502
117,1339899812,34.81741,136.54125,1,2,101,100,27,27,97,17,902,14.408545151428092,9.277361263576418,172.880468893
118,2244664212,34.42403,135.32625,1,1,21,100,21,21,100,9,388,53.525835612015804,134.8052446435278,139.157376463
119,467051116,35.83557,139.75875,1,1,3,100,149,149,100,47,3296,10.40577793582849,7.075950304810565,1106.193872822
120,1322390911,34.65543,135.48375,1,9,14,100,66,66,100,20,1188,80.90211821842634,182.0322212865524,484.46147129
121,1960926828,35.76615,139.51125,16,16,54,100,9,9,94,5,190,413.30619291751043,93.15717764182266,80.466056647
122,1130742385,35.67359,139.55625,1,1,7,100,45,45,100,23,1463,4.019798737495842,2.25521218516617,296.743833275
123,2759756012,34.88683,135.19125,1,1,101,100,50,50,100,14,840,53.46681295984057,97.6168898363443,284.724897311
124,2417561761,34.67857,135.82125,1,1,5,100,16,16,100,8,500,12.630162494980267,13.569198815994318,113.700238574
125,1222119391,40.67183,140.61375,1,6,26,100,25,25,82,13,573,11.042848342420857,3.8582344919825347,173.202029022
126,14090986,35.65045,139.69125,2,2,37,100,48,48,100,11,609,125.7076646980569,160.56124815235356,344.664677591
127,610485086,43.05525,141.33375,1,1,13,100,37,37,99,9,455,248.95911975639973,417.90994934864096,278.971087796
128,415718294,35.09509,137.19375,1,1,101,100,31,31,100,14,740,62.71089981043226,49.00328060461995,199.930412435
129,1522346966,34.74799,134.85375,1,19,101,100,43,43,100,19,971,59.083170679938306,18.56467531102345,307.896485946
130,2173056174,36.32151,139.69125,5,101,101,100,13,13,94,5,218,394.17848661114937,163.91612144386235,99.580197341
131,1203329964,34.70171,135.55125,1,1,50,100,31,31,100,12,719,17.584316724067538,11.507466691072894,203.442598369
132,2222935394,34.67857,135.61875,1,2,71,100,7,7,92,4,202,21.926629407411287,19.5449749501954,45.65663193
133,434154566,34.88683,132.08625,1,1,101,100,7,7,40,4,97,14.363161293076956,7.4435942788574705,43.281463826
134,448625358,34.95625,135.77625,2,2,2,100,17,17,97,6,128,324.5716639620779,285.3598221780501,108.490554881
136,1620765187,33.59099,130.39875,101,101,101,100,4,4,12,1,12,798.8842441256218,149.60612730062476,45.182500234
137,946040665,34.79427,135.68625,1,1,7,100,14,14,97,8,496,6.830497534084631,5.770908621849704,141.886810885
138,1264804549,35.60417,139.69125,1,1,24,100,49,49,100,21,1412,4.875819697582984,2.3859414038893623,439.891629098
139,1277490096,37.89503,138.99375,2,2,101,100,16,16,84,6,153,215.29481220028296,89.78330115052125,154.322335459
140,1961732390,34.00751,130.93875,5,5,79,100,7,7,82,3,116,230.8449638974379,272.99615821726724,66.002510344
143,1193004402,35.62731,140.11875,1,3,26,100,12,12,84,7,339,31.248036148990785,19.25463230566309,102.520398604
144,264027708,33.59099,130.39875,1,1,1,100,23,23,94,7,317,9.543772567286501,11.455632006611065,200.962163097
145,1291523996,35.65045,139.73625,1,1,16,100,28,28,93,12,604,8.467487894282804,4.840997717070171,284.19425293
146,64376330,35.65045,139.73625,1,12,46,100,14,14,84,4,98,512.5071585448301,578.5505880753498,133.103499118
147,524405086,35.37277,139.26375,3,3,77,100,5,5,94,4,179,156.48147273710782,161.37086871868715,48.35692571
148,854151000,35.11823,137.05875,1,7,7,100,21,21,88,6,350,12.366251429121512,6.7534938761405785,251.228599624
149,358491269,34.74799,135.34875,1,1,9,100,50,50,100,21,1518,3.519554174181741,2.473529450688128,416.676533243
150,316338153,35.55789,140.36625,2,10,101,100,112,112,100,18,1157,116.16409391870968,158.50822901424965,965.293711889
151,1966488300,34.63229,136.13625,1,6,35,100,38,38,95,12,633,36.87758245294653,35.88525907329739,320.190530561
152,378992144,31.73979,130.64625,2,12,44,100,96,96,99,26,1169,578.1106444057461,446.0219698960758,865.888076005
153,95658909,35.65045,139.30875,1,2,22,100,123,123,100,32,2447,11.681399865889734,5.690029986843358,914.22864277
154,122230354,35.65045,139.69125,4,34,38,100,17,17,98,8,444,361.1058395276864,110.14615072889075,155.737045475
155,1078624328,39.67681,140.09625,1,3,101,100,15,15,99,7,348,49.99188055578223,39.48849594779194,117.134479372
156,570511646,34.77113,135.39375,1,2,32,100,24,24,99,11,501,26.302586333037397,17.647176031070956,203.771401292
157,2236654922,34.53973,135.95625,1,5,10,100,21,21,84,10,330,43.21087462335981,56.24937479817621,179.108121597
158,1073297624,34.79427,135.43875,1,3,18,100,21,21,96,10,471,18.223198998788327,14.970315290147504,161.756844679
159,1388936509,40.62555,140.47875,1,3,19,100,29,29,81,6,216,46.99689575480271,96.14692443595968,230.983236306
160,175190668,43.70317,142.50375,1,101,101,100,41,41,85,12,231,33.42516908334396,40.86001506495628,346.125994023
161,2224747368,35.88185,139.84875,1,2,101,100,25,25,99,11,646,27.126617842506874,12.16723787923182,197.254484375
162,266868398,35.69673,139.78125,1,1,24,100,155,155,97,44,1931,8.826232868764448,2.7871665965148993,1180.354498041
163,1564884114,35.55789,139.64625,1,1,1,100,15,15,50,2,66,8.221093141843163,5.61774854696914,115.581049249
164,1971771986,35.71987,139.44375,2,5,5,100,20,20,100,10,524,148.36962751397135,170.07049422736551,147.665515345
165,225347800,35.44219,139.35375,1,1,23,100,112,112,100,30,2049,10.652195377725231,13.29883924618023,802.086956768
166,2349790928,34.77113,135.48375,1,2,30,100,22,22,98,8,446,80.91357502239828,143.2046898010658,171.154696754
167,2572839924,34.67857,133.90875,1,1,3,100,17,17,90,13,409,99.11181614081524,75.07149639453353,112.583891161
168,115694863,35.62731,139.73625,4,11,41,100,104,104,99,16,425,169.1949717527225,97.67760518192571,768.665414957
169,123086392,35.74301,139.80375,1,1,9,100,25,25,93,9,333,5.956703052538043,3.191569163595539,174.246933394
170,372148063,35.11823,136.90125,1,4,15,100,37,37,99,13,677,190.49359441718812,182.54226914601443,271.597509727
171,2316545612,34.63229,135.55125,3,3,101,100,33,33,94,6,211,209.1639350698319,202.92407987375844,235.677116903
172,2377544305,34.49345,135.41625,1,10,10,100,24,24,99,19,748,59.47015748300464,50.42268821170507,168.689479074
173,2412204253,42.59245,140.72625,1,2,6,100,44,44,92,22,786,16.512932166714286,16.366969778736728,335.866128724
174,1017451278,34.72485,135.25875,1,5,6,100,26,26,99,10,761,12.725123100719648,7.618786726081431,193.590735558
175,1078402578,35.95127,139.64625,1,3,14,100,14,14,99,7,338,15.430913724204913,18.03645885200693,114.414086393
176,500725289,35.09509,136.85625,1,1,101,100,21,21,100,12,784,17.55773158501479,27.56500879688893,141.969073657
177,933431935,32.78109,130.73625,1,1,7,100,328,328,100,101,5147,3.0696486624976593,1.5121881461119357,2744.726373255
178,1605457644,34.67857,135.03375,1,1,101,100,16,16,90,9,351,20.43751729579637,19.592913676819116,123.691701019
179,210067206,34.95625,135.77625,9,11,42,100,20,20,96,7,258,296.60160571028393,205.96329863668225,146.973673175
180,511707375,34.95625,135.77625,101,101,101,100,7,7,1,1,1,37.72172805892215,113.16518417676645,45.373085104
181,800354827,41.80569,140.77125,1,1,13,100,12,12,45,4,94,111.88042562435166,148.78784340238897,95.427124679
182,14204588,35.44219,139.64625,1,1,24,100,32,32,99,15,804,9.571765668301175,7.794608785924126,228.960709642
183,1113819804,34.65543,135.61875,1,1,101,100,55,55,100,32,2033,7.52842862441432,2.3405748828222017,381.137367141
184,1691364582,34.70171,135.50625,1,2,19,100,48,48,100,22,1125,12.604513792418508,7.485196001164274,363.430978564
185,1745119051,35.97441,139.78125,1,3,26,100,21,21,94,6,312,23.61335820236454,11.010963224286911,151.052182529
186,471797561,34.72485,135.50625,3,3,31,100,27,27,95,12,546,145.80883992498914,179.42504220259406,233.938092502
187,2238867241,35.00253,138.49875,1,101,101,100,28,28,98,19,854,48.68868444461612,11.857430086352688,201.155637114
188,1264224049,42.98583,141.58125,1,101,101,100,92,92,99,21,798,180.29199538409904,323.2026969301328,721.870291819
189,1237361484,36.20581,140.27625,1,47,101,100,49,49,100,10,582,108.46879648562943,110.59382820313519,327.103443403
190,14298191,34.49345,135.79875,1,4,38,100,50,50,100,27,950,79.44374599127524,59.99073686835135,346.232548677
191,315269319,35.28021,136.92375,3,101,101,100,5,5,82,4,152,234.36416227984083,60.38767763085061,39.887670274
192,265394758,35.67359,139.89375,1,16,73,100,27,27,100,8,331,86.8513344426069,139.45184914128748,183.277977109
193,88378344,35.02567,137.08125,2,2,18,100,71,71,100,23,1403,205.36012232442067,102.11130456143255,477.486621131
194,2368516548,39.67681,140.11875,101,101,101,100,49,49,99,11,530,420.90092560550147,34.76013317297041,340.654956638
195,217503187,37.38595,140.50125,1,1,32,100,149,149,100,55,3213,12.458707359016072,2.974562134342849,1118.493101184
196,110738185,35.71987,139.75875,13,28,58,100,30,30,100,13,528,297.29126138697404,54.639377517589324,197.232633429
197,578061068,41.78255,140.77125,1,6,16,100,65,65,100,17,719,195.901878087004,79.06543663369868,477.601333158
198,135820704,35.16451,136.92375,1,1,11,100,33,28,100,16,917,4.200577793724402,1.5145222162323042,173.32128514
199,123902578,35.76615,139.71375,1,1,1,100,37,37,98,14,743,6.767693135949486,3.947849611312854,273.224668714
200,619563289,34.79427,135.66375,1,1,17,100,18,18,90,8,378,4.804409248470842,1.885113809980073,130.307306274
201,525924182,35.30335,136.96875,1,16,101,100,21,21,99,6,429,67.79586892665611,18.401681169091667,145.337441535
202,1069980397,35.71987,139.87125,1,1,38,100,27,27,100,10,697,10.752900505339833,12.271642312739473,183.032909677
203,739682424,35.78929,139.73625,1,1,27,100,73,73,100,22,1564,6.94830601334114,1.8174971177356807,471.171449474
204,990946584,35.30335,136.81125,1,1,3,100,37,37,100,12,633,12.743976433161556,14.678205174097261,259.566499857
205,338711320,35.71987,139.75875,2,8,38,100,74,74,99,14,763,164.29641954937435,197.23484583336952,513.337975238
206,145593779,35.83557,139.66875,1,1,69,100,78,36,99,9,619,14.220280767766303,12.498990086338253,278.471386161
207,2537278842,36.13639,139.44375,1,11,13,100,14,14,99,5,338,51.91641718679011,9.438255967098899,95.507996035
208,2705716003,35.16451,136.87875,1,1,4,100,19,19,55,3,80,41.505647832177466,56.91541019230295,132.564741064
209,1495069705,35.85871,139.51125,1,1,9,100,63,63,99,24,1441,5.680424786504284,6.571648523427499,449.20003966
210,303020771,35.69673,139.71375,1,3,33,100,98,98,100,19,1480,28.685928614592463,15.94218102426432,657.600263795
211,53334082,33.59099,130.39875,17,29,54,100,62,62,100,21,888,537.5262959649855,119.12169208607372,408.689790435
212,2589539666,35.58103,139.51125,1,25,80,100,61,61,99,10,704,88.94618753442701,85.18390504820984,425.458173897
213,133173871,35.78929,139.66875,1,2,23,100,172,84,100,27,1963,12.279152414968923,8.14398028669174,554.279960451
214,2431692206,43.81887,143.87625,3,3,9,100,20,20,79,6,254,67.11206396243303,81.95244060580653,134.31302271
215,382065812,35.71987,139.64625,1,2,13,100,14,14,97,6,383,22.49117690839429,26.53453606530811,92.262589047
216,1607675306,34.70171,137.39625,2,2,2,100,40,40,100,12,785,28.995174498179125,70.40473840731417,239.067137638
217,1447774392,35.67359,139.73625,11,11,30,100,45,45,89,7,247,399.3022022891137,162.60328790831844,342.608602457
218,537971182,35.71987,139.71375,1,1,28,100,19,19,98,10,677,9.359218438569467,4.075011764958018,110.063576621
219,136842868,34.60915,135.52875,1,8,34,100,33,33,99,14,872,57.53335644768187,52.038420471794,218.669336627
220,2444278603,35.65045,139.71375,1,1,2,100,9,9,95,5,403,3.6406669094882558,2.089883233868577,56.562645626
221,949537056,34.77113,138.09375,1,1,2,100,32,32,100,20,995,3.8164836417729857,1.907850484331808,214.226192858
222,103753608,35.32649,139.55625,1,10,82,100,7,7,82,3,106,65.11284432255773,88.22552658133513,48.749048024
223,514179142,35.69673,139.87125,1,1,11,100,14,14,91,6,267,5.590899358456909,3.527586997269149,94.814076986
224,1650214752,34.72485,134.24625,1,101,101,100,11,11,86,4,149,242.48688539693413,182.11454447487682,91.586441958
225,1512016094,34.72485,135.57375,1,7,48,100,14,14,98,9,650,16.713462970775538,5.081239123349332,82.362727458
226,914161580,33.42901,130.53375,1,2,4,100,16,16,90,5,197,103.97742873501673,176.3965235347899,123.93558369
227,1412525966,34.70171,135.21375,1,1,1,100,20,20,99,11,646,8.691318972253708,8.31582064296058,126.486694775
228,1247965164,33.24389,130.30875,27,101,101,100,9,9,36,3,55,538.0781255108471,71.57227828469118,64.681789008
229,559036266,35.69673,139.78125,2,2,68,100,26,26,96,7,263,42.74577001877852,64.40511825699375,174.76652052
230,152221291,34.95625,135.77625,101,101,101,100,13,13,27,3,48,418.63151449394474,206.4431468282411,85.4615039
231,1214357292,34.44717,135.46125,1,1,12,100,30,30,100,21,1411,13.513622385516797,11.748797339106382,198.279267477
232,2168543431,33.96123,134.65125,1,1,101,100,20,20,78,13,442,9.535942014631491,5.694081963421688,139.992282184
233,367190744,34.67857,133.93125,1,4,44,100,21,21,94,7,221,204.78652592672216,213.95991788984716,115.382921798
234,1412054604,34.95625,135.77625,101,101,101,100,8,8,3,5,7,319.7907801620032,489.9505205212419,54.253526657
235,1967716092,36.04383,136.22625,1,101,101,100,18,18,19,3,26,326.49200260298267,144.86536736914957,115.085603878
236,1628215200,35.74301,139.78125,1,1,101,100,18,18,90,5,245,101.24399121319708,144.1896333688363,128.267214489
237,12909502,35.46533,139.35375,1,1,5,100,82,82,100,17,958,120.97628074194252,174.20631569035717,536.152348618
238,100789975,35.90499,139.62375,6,12,45,100,34,34,100,10,406,313.041156183728,239.26968193948133,233.254394745
239,590937878,34.79427,133.61625,7,101,101,100,24,24,95,11,564,227.49246831478726,53.04646670065534,165.889813632
240,43638363,31.57781,131.38875,52,52,52,100,64,64,100,21,1133,418.5297653246872,112.89346985594348,459.121535224
241,112365420,35.95127,139.98375,1,2,26,100,43,43,100,22,1463,8.292457341269648,6.780175276867881,256.589495162
242,277333469,35.62731,139.73625,1,5,101,100,23,23,59,3,98,17.690966559008544,7.22694530100713,131.480579279
243,969955022,35.90499,140.63625,1,101,101,100,4,4,93,3,123,107.64417976363877,31.332493959305005,25.979224748
244,934550576,33.15133,130.42125,1,2,3,100,19,19,98,10,429,28.430083809204547,22.220387874763063,118.327604892
245,24153774,35.76615,139.87125,4,9,52,100,52,52,97,8,270,273.48243112879,236.2732814196124,303.693656335
246,154905759,34.67857,135.16875,2,3,25,100,12,12,97,6,276,133.63190615241757,124.8087956507112,69.488800954
247,485522737,34.81741,135.41625,1,1,4,100,52,52,100,24,1618,7.980774064107727,5.126273297201134,322.856906545
248,446709372,32.61911,130.19625,28,101,101,100,20,20,93,5,292,900.6510111529662,43.62370197039714,139.782413523
